CSV Version;1
"File name";"63_3c_matte_10x.rpt"
"Title";"63_3c_matte_10x"
"Measurement date";"11/23/2016"
"Measurement time";"2:48:30 PM"
"User mode";"Expert"
"Objective lens";"Standard lens 10.0";"x"
"NA";"0.300"
"Size";"Super fine"
"Mode";"Surface profile"
"RPD";"ON"
"Quality";"High accuracy"
"Pitch";"2.000 ";"um"
"Z measurement distance";"224.485 ";"um"
"Double scan";"Auto(ON)"
"Brightness1";"6620"
"Brightness2";"7316"
"ND filter";"3";"%";"30";"%"
"Optical zoom";"1.0";"x"
"Average count";"1";"time"
"Filter";"OFF"
"Fine mode";"ON"
"Line count";"---"
"Line position1";"---"
"Line position2";"---"
"Line position3";"---"
"Camera gain";"0";"dB"
"Shutter speed";"Auto"
"White balance mode";"Auto"
"White balance R";"135"
"White balance B";"157"
"Intensity correction mode";"Gamma correction"
"Gamma correction value";"0.45"
"Gamma offset";"0";"%"
"W/B inversion";"OFF"
"Head type";"VK-X210"
"Correct intensity eccentricity";"ON"
"Correct field curvature";"ON"
"XY calibration";"699.558 ";"nm/pixel"
"Z calibration";"0.100 ";"nm/digit"
"Saturation";"5"
"Contrast";"5"
"Brightness";"0"
"AI noise elimination";"Auto(ON)"
"Angled surface noise filter";"Auto(ON)"

"Bump measurement"
"";"Average height";"";"Max. height";"";"C.S. area";"";"Surface area";"";"Volume";"";"Area ratio";"";"Perimeter";"";"Horz. Feret diameter";"";"Vert. Feret diameter";"";"Circle equivalent dia";"";"Comment"
"62";"-44.6854";"um";"-64.4045";"um";"990.9973";"um2";"9081.9746";"um2";"44283.0696";"um3";"0.064";"%";"127.4360";"um";"39.1752";"um";"33.5788";"um";"35.5215";"um";""
"63";"-26.3963";"um";"-45.9142";"um";"896.0573";"um2";"7522.5054";"um2";"23652.5585";"um3";"0.058";"%";"112.0166";"um";"37.0766";"um";"30.7806";"um";"33.7771";"um";""
"64";"-42.2762";"um";"-67.1099";"um";"775.6695";"um2";"7447.3709";"um2";"32792.3604";"um3";"0.050";"%";"110.1374";"um";"33.5788";"um";"31.4801";"um";"31.4263";"um";""
"65";"-42.2619";"um";"-65.4349";"um";"788.3934";"um2";"7260.6791";"um2";"33319.0299";"um3";"0.051";"%";"122.4894";"um";"36.3770";"um";"32.1797";"um";"31.6830";"um";""
"66";"-28.9872";"um";"-47.8261";"um";"779.0952";"um2";"6339.4974";"um2";"22583.7823";"um3";"0.051";"%";"117.4725";"um";"39.1752";"um";"27.9823";"um";"31.4956";"um";""
"67";"-26.0347";"um";"-43.3559";"um";"1067.8302";"um2";"7394.1470";"um2";"27800.6252";"um3";"0.069";"%";"124.8779";"um";"40.5744";"um";"35.6775";"um";"36.8728";"um";""
"68";"-38.9213";"um";"-56.6256";"um";"1173.0472";"um2";"8279.0283";"um2";"45656.5699";"um3";"0.076";"%";"130.9544";"um";"40.5744";"um";"36.3770";"um";"38.6467";"um";""
"69";"-27.0411";"um";"-44.2305";"um";"960.6557";"um2";"8161.0282";"um2";"25977.1615";"um3";"0.062";"%";"124.5384";"um";"37.0766";"um";"32.1797";"um";"34.9735";"um";""
"70";"-32.2951";"um";"-50.2685";"um";"1014.9770";"um2";"7672.8693";"um2";"32778.7925";"um3";"0.066";"%";"122.4894";"um";"39.1752";"um";"34.2783";"um";"35.9487";"um";""
"71";"-35.8679";"um";"-52.8399";"um";"898.0149";"um2";"7116.9940";"um2";"32209.9478";"um3";"0.058";"%";"119.4511";"um";"37.7761";"um";"33.5788";"um";"33.8140";"um";""
